Wavel(nm)	T_abs	bandw(nm)
220.385675	0.000000	0.024288
220.409963	0.000000	0.024293
220.434255	0.000000	0.024298
220.458554	0.000000	0.024304
220.482857	0.000000	0.024309
220.507166	0.000000	0.024314
220.531481	0.000000	0.024320
220.555801	0.000000	0.024325
220.580126	0.000000	0.024330
220.604456	0.000000	0.024336
220.628792	0.000000	0.024341
220.653133	0.000000	0.024347
220.677480	0.000000	0.024352
220.701832	0.000000	0.024357
220.726189	0.000000	0.024363
220.750552	0.000000	0.024368
220.774920	0.000000	0.024373
220.799293	0.000000	0.024379
220.823672	0.000000	0.024384
220.848057	0.000000	0.024390
220.872446	0.000000	0.024395
220.896841	0.000000	0.024400
220.921242	0.000000	0.024406
220.945647	0.000000	0.024411
220.970059	0.000000	0.024417
220.994475	0.000000	0.024422
221.018897	0.000000	0.024427
221.043324	0.000000	0.024433
221.067757	0.000000	0.024438
221.092195	0.000000	0.024444
221.116639	0.000000	0.024449
221.141088	0.000000	0.024454
221.165542	0.000000	0.024460
221.190002	0.000000	0.024465
221.214467	0.000000	0.024471
221.238938	0.000000	0.024476
221.263414	0.000000	0.024481
221.287896	0.000000	0.024487
221.312382	0.000000	0.024492
221.336875	0.000000	0.024498
221.361372	0.000000	0.024503
221.385876	0.000000	0.024509
221.410384	0.000000	0.024514
221.434898	0.000000	0.024519
221.459418	0.000000	0.024525
221.483942	0.000000	0.024530
221.508473	0.000000	0.024536
221.533008	0.000000	0.024541
221.557550	0.000000	0.024547
221.582096	0.000000	0.024552
221.606648	0.000000	0.024557
221.631206	0.000000	0.024563
221.655769	0.000000	0.024568
221.680337	0.000000	0.024574
221.704911	0.000000	0.024579
221.729490	0.000000	0.024585
221.754075	0.000000	0.024590
221.778665	0.000000	0.024596
221.803261	0.000000	0.024601
221.827862	0.000000	0.024607
221.852468	0.000000	0.024612
221.877080	0.000000	0.024617
221.901698	0.000000	0.024623
221.926320	0.000000	0.024628
221.950949	0.000000	0.024634
221.975583	0.000000	0.024639
222.000222	0.000000	0.024645
222.024867	0.000000	0.024650
222.049517	0.000000	0.024656
222.074173	0.000000	0.024661
222.098834	0.000000	0.024667
222.123501	0.000000	0.024672
222.148173	0.000000	0.024678
222.172850	0.000000	0.024683
222.197534	0.000000	0.024689
222.222222	0.000000	0.024694
222.246916	0.000000	0.024700
222.271616	0.000000	0.024705
222.296321	0.000000	0.024711
222.321032	0.000000	0.024716
222.345748	0.000000	0.024722
222.370469	0.000000	0.024727
222.395196	0.000000	0.024733
222.419929	0.000000	0.024738
222.444667	0.000000	0.024744
222.469410	0.000000	0.024749
222.494160	0.000000	0.024755
222.518914	0.000000	0.024760
222.543674	0.000000	0.024766
222.568440	0.000000	0.024771
222.593211	0.000000	0.024777
222.617988	0.000000	0.024782
222.642770	0.000000	0.024788
222.667557	0.000000	0.024793
222.692351	0.000000	0.024799
222.717149	0.000000	0.024804
222.741953	0.000000	0.024810
222.766763	0.000000	0.024815
222.791578	0.000000	0.024821
222.816399	0.000000	0.024826
222.841226	0.000000	0.024832
222.866057	0.000000	0.024837
222.890895	0.000000	0.024843
222.915738	0.000000	0.024848
222.940586	0.000000	0.024854
222.965440	0.000000	0.024860
222.990300	0.000000	0.024865
223.015165	0.000000	0.024871
223.040036	0.000000	0.024876
223.064912	0.000000	0.024882
223.089794	0.000000	0.024887
223.114681	0.000000	0.024893
223.139574	0.000000	0.024898
223.164472	0.000000	0.024904
223.189376	0.000000	0.024910
223.214286	0.000000	0.024915
223.239201	0.000000	0.024921
223.264121	0.000000	0.024926
223.289048	0.000000	0.024932
223.313979	0.000000	0.024937
223.338917	0.000000	0.024943
223.363860	0.000000	0.024948
223.388808	0.000000	0.024954
223.413762	0.000000	0.024960
223.438722	0.000000	0.024965
223.463687	0.000000	0.024971
223.488658	0.000000	0.024976
223.513634	0.000000	0.024982
223.538616	0.000000	0.024988
223.563604	0.000000	0.024993
223.588597	0.000000	0.024999
223.613596	0.000000	0.025004
223.638600	0.000000	0.025010
223.663610	0.000000	0.025016
223.688625	0.000000	0.025021
223.713647	0.000000	0.025027
223.738673	0.000000	0.025032
223.763706	0.000000	0.025038
223.788743	0.000000	0.025044
223.813787	0.000000	0.025049
223.838836	0.000000	0.025055
223.863891	0.000000	0.025060
223.888951	0.000000	0.025066
223.914017	0.000000	0.025072
223.939089	0.000000	0.025077
223.964166	0.000000	0.025083
223.989249	0.000000	0.025088
224.014337	0.000000	0.025094
224.039431	0.000000	0.025100
224.064531	0.000000	0.025105
224.089636	0.000000	0.025111
224.114747	0.000000	0.025117
224.139863	0.000000	0.025122
224.164985	0.000000	0.025128
224.190113	0.000000	0.025133
224.215247	0.000000	0.025139
224.240386	0.000000	0.025145
224.265530	0.000000	0.025150
224.290681	0.000000	0.025156
224.315837	0.000000	0.025162
224.340998	0.000000	0.025167
224.366166	0.000000	0.025173
224.391338	0.000000	0.025179
224.416517	0.000000	0.025184
224.441701	0.000000	0.025190
224.466891	0.000000	0.025196
224.492087	0.000000	0.025201
224.517288	0.000000	0.025207
224.542495	0.000000	0.025212
224.567707	0.000000	0.025218
224.592925	0.000000	0.025224
224.618149	0.000000	0.025229
224.643379	0.000000	0.025235
224.668614	0.000000	0.025241
224.693855	0.000000	0.025247
224.719101	0.000000	0.025252
224.744353	0.000000	0.025258
224.769611	0.000000	0.025264
224.794875	0.000000	0.025269
224.820144	0.000000	0.025275
224.845419	0.000000	0.025281
224.870699	0.000000	0.025286
224.895986	0.000000	0.025292
224.921278	0.000000	0.025298
224.946575	0.000000	0.025303
224.971879	0.000000	0.025309
224.997188	0.000000	0.025315
225.022502	0.000000	0.025320
225.047823	0.000000	0.025326
225.073149	0.000000	0.025332
225.098481	0.000000	0.025338
225.123818	0.000000	0.025343
225.149161	0.000000	0.025349
225.174510	0.000000	0.025355
225.199865	0.000000	0.025360
225.225225	0.000000	0.025366
225.250591	0.000000	0.025372
225.275963	0.000000	0.025377
225.301341	0.000000	0.025383
225.326724	0.000000	0.025389
225.352113	0.000000	0.025395
225.377507	0.000000	0.025400
225.402908	0.000000	0.025406
225.428314	0.000000	0.025412
225.453726	0.000000	0.025418
225.479143	0.000000	0.025423
225.504566	0.000000	0.025429
225.529995	0.000000	0.025435
225.555430	0.000000	0.025440
225.580871	0.000000	0.025446
225.606317	0.000000	0.025452
225.631769	0.000000	0.025458
225.657227	0.000000	0.025463
225.682690	0.000000	0.025469
225.708159	0.000000	0.025475
225.733634	0.000000	0.025481
225.759115	0.000000	0.025486
225.784601	0.000000	0.025492
225.810094	0.000000	0.025498
225.835592	0.000000	0.025504
225.861095	0.000000	0.025509
225.886605	0.000000	0.025515
225.912120	0.000000	0.025521
225.937641	0.000000	0.025527
225.963168	0.000000	0.025533
225.988701	0.000000	0.025538
226.014239	0.000000	0.025544
226.039783	0.000000	0.025550
226.065333	0.000000	0.025556
226.090889	0.000000	0.025561
226.116450	0.000000	0.025567
226.142017	0.000000	0.025573
226.167590	0.000000	0.025579
226.193169	0.000000	0.025585
226.218754	0.000000	0.025590
226.244344	0.000000	0.025596
226.269940	0.000000	0.025602
226.295542	0.000000	0.025608
226.321150	0.000000	0.025614
226.346763	0.000000	0.025619
226.372383	0.000000	0.025625
226.398008	0.000000	0.025631
226.423639	0.000000	0.025637
226.449275	0.000000	0.025643
226.474918	0.000000	0.025648
226.500566	0.000000	0.025654
226.526220	0.000000	0.025660
226.551880	0.000000	0.025666
226.577546	0.000000	0.025672
226.603218	0.000000	0.025677
226.628895	0.000000	0.025683
226.654578	0.000000	0.025689
226.680267	0.000000	0.025695
226.705962	0.000000	0.025701
226.731663	0.000000	0.025707
226.757370	0.000000	0.025712
226.783082	0.000000	0.025718
226.808800	0.000000	0.025724
226.834524	0.000000	0.025730
226.860254	0.000000	0.025736
226.885990	0.000000	0.025742
226.911731	0.000000	0.025747
226.937479	0.000000	0.025753
226.963232	0.000000	0.025759
226.988991	0.000000	0.025765
227.014756	0.000000	0.025771
227.040527	0.000000	0.025777
227.066303	0.000000	0.025782
227.092086	0.000000	0.025788
227.117874	0.000000	0.025794
227.143668	0.000000	0.025800
227.169468	0.000000	0.025806
227.195274	0.000000	0.025812
227.221086	0.000000	0.025818
227.246904	0.000000	0.025824
227.272727	0.000000	0.025829
227.298557	0.000000	0.025835
227.324392	0.000000	0.025841
227.350233	0.000000	0.025847
227.376080	0.000000	0.025853
227.401933	0.000000	0.025859
227.427792	0.000000	0.025865
227.453656	0.000000	0.025871
227.479527	0.000000	0.025876
227.505403	0.000000	0.025882
227.531286	0.000000	0.025888
227.557174	0.000000	0.025894
227.583068	0.000000	0.025900
227.608968	0.000000	0.025906
227.634874	0.000000	0.025912
227.660785	0.000000	0.025918
227.686703	0.000000	0.025924
227.712627	0.000000	0.025929
227.738556	0.000000	0.025935
227.764492	0.000000	0.025941
227.790433	0.000000	0.025947
227.816380	0.000000	0.025953
227.842333	0.000000	0.025959
227.868292	0.000000	0.025965
227.894257	0.000000	0.025971
227.920228	0.000000	0.025977
227.946205	0.000000	0.025983
227.972187	0.000000	0.025989
227.998176	0.000000	0.025995
228.024171	0.000000	0.026000
228.050171	0.000000	0.026006
228.076177	0.000000	0.026012
228.102190	0.000000	0.026018
228.128208	0.000000	0.026024
228.154232	0.000000	0.026030
228.180262	0.000000	0.026036
228.206298	0.000000	0.026042
228.232341	0.000000	0.026048
228.258388	0.000000	0.026054
228.284442	0.000000	0.026060
228.310502	0.000000	0.026066
228.336568	0.000000	0.026072
228.362640	0.000000	0.026078
228.388718	0.000000	0.026084
228.414801	0.000000	0.026090
228.440891	0.000000	0.026096
228.466987	0.000000	0.026102
228.493088	0.000000	0.026108
228.519196	0.000000	0.026113
228.545309	0.000000	0.026119
228.571429	0.000000	0.026125
228.597554	0.000000	0.026131
228.623685	0.000000	0.026137
228.649823	0.000000	0.026143
228.675966	0.000000	0.026149
228.702115	0.000000	0.026155
228.728271	0.000000	0.026161
228.754432	0.000000	0.026167
228.780599	0.000000	0.026173
228.806773	0.000000	0.026179
228.832952	0.000000	0.026185
228.859137	0.000000	0.026191
228.885328	0.000000	0.026197
228.911526	0.000000	0.026203
228.937729	0.000000	0.026209
228.963938	0.000000	0.026215
228.990153	0.000000	0.026221
229.016375	0.000000	0.026227
229.042602	0.000000	0.026233
229.068835	0.000000	0.026239
229.095074	0.000000	0.026245
229.121320	0.000000	0.026251
229.147571	0.000000	0.026257
229.173828	0.000000	0.026263
229.200092	0.000000	0.026269
229.226361	0.000000	0.026275
229.252636	0.000000	0.026281
229.278918	0.000000	0.026287
229.305205	0.000000	0.026293
229.331499	0.000000	0.026299
229.357798	0.000000	0.026306
229.384104	0.000000	0.026312
229.410415	0.000000	0.026318
229.436733	0.000000	0.026324
229.463056	0.000000	0.026330
229.489386	0.000000	0.026336
229.515722	0.000000	0.026342
229.542064	0.000000	0.026348
229.568411	0.000000	0.026354
229.594765	0.000000	0.026360
229.621125	0.000000	0.026366
229.647491	0.000000	0.026372
229.673863	0.000000	0.026378
229.700241	0.000000	0.026384
229.726625	0.000000	0.026390
229.753016	0.000000	0.026396
229.779412	0.000000	0.026402
229.805814	0.000000	0.026408
229.832222	0.000000	0.026414
229.858637	0.000000	0.026421
229.885057	0.000000	0.026427
229.911484	0.000000	0.026433
229.937917	0.000000	0.026439
229.964356	0.000000	0.026445
229.990800	0.000000	0.026451
230.017251	0.000000	0.026457
230.043708	0.000000	0.026463
230.070171	0.000000	0.026469
230.096641	0.000000	0.026475
230.123116	0.000000	0.026481
230.149597	0.000000	0.026487
230.176085	0.000000	0.026494
230.202578	0.000000	0.026500
230.229078	0.000000	0.026506
230.255584	0.000000	0.026512
230.282096	0.000000	0.026518
230.308614	0.000000	0.026524
230.335138	0.000000	0.026530
230.361668	0.000000	0.026536
230.388204	0.000000	0.026542
230.414747	0.000000	0.026549
230.441295	0.000000	0.026555
230.467850	0.000000	0.026561
230.494411	0.000000	0.026567
230.520977	0.000000	0.026573
230.547550	0.000000	0.026579
230.574130	0.000000	0.026585
230.600715	0.000000	0.026591
230.627306	0.000000	0.026598
230.653904	0.000000	0.026604
230.680507	0.000000	0.026610
230.707117	0.000000	0.026616
230.733733	0.000000	0.026622
230.760355	0.000000	0.026628
230.786984	0.000000	0.026634
230.813618	0.000000	0.026641
230.840259	0.000000	0.026647
230.866905	0.000000	0.026653
230.893558	0.000000	0.026659
230.920217	0.000000	0.026665
230.946882	0.000000	0.026671
230.973554	0.000000	0.026677
231.000231	0.000000	0.026684
231.026915	0.000000	0.026690
231.053604	0.000000	0.026696
231.080300	0.000000	0.026702
231.107003	0.000000	0.026708
231.133711	0.000000	0.026714
231.160425	0.000000	0.026721
231.187146	0.000000	0.026727
231.213873	0.000000	0.026733
231.240606	0.000000	0.026739
231.267345	0.000000	0.026745
231.294090	0.000000	0.026752
231.320842	0.000000	0.026758
231.347600	0.000000	0.026764
231.374364	0.000000	0.026770
231.401134	0.000000	0.026776
231.427910	0.000000	0.026783
231.454693	0.000000	0.026789
231.481481	0.000000	0.026795
231.508276	0.000000	0.026801
231.535078	0.000000	0.026807
231.561885	0.000000	0.026814
231.588698	0.000000	0.026820
231.615518	0.000000	0.026826
231.642344	0.000000	0.026832
231.669176	0.000000	0.026838
231.696015	0.000000	0.026845
231.722859	0.000000	0.026851
231.749710	0.000000	0.026857
231.776567	0.000000	0.026863
231.803431	0.000000	0.026870
231.830300	0.000000	0.026876
231.857176	0.000000	0.026882
231.884058	0.000000	0.026888
231.910946	0.000000	0.026894
231.937841	0.000000	0.026901
231.964741	0.000000	0.026907
231.991648	0.000000	0.026913
232.018561	0.000000	0.026919
232.045481	0.000000	0.026926
232.072407	0.000000	0.026932
232.099339	0.000000	0.026938
232.126277	0.000000	0.026944
232.153221	0.000000	0.026951
232.180172	0.000000	0.026957
232.207129	0.000000	0.026963
232.234092	0.000000	0.026969
232.261061	0.000000	0.026976
232.288037	0.000000	0.026982
232.315019	0.000000	0.026988
232.342007	0.000000	0.026995
232.369002	0.000000	0.027001
232.396003	0.000000	0.027007
232.423010	0.000000	0.027013
232.450023	0.000000	0.027020
232.477043	0.000000	0.027026
232.504069	0.000000	0.027032
232.531101	0.000000	0.027039
232.558140	0.000000	0.027045
232.585184	0.000000	0.027051
232.612235	0.000000	0.027057
232.639293	0.000000	0.027064
232.666356	0.000000	0.027070
232.693426	0.000000	0.027076
232.720503	0.000000	0.027083
232.747585	0.000000	0.027089
232.774674	0.000000	0.027095
232.801769	0.000000	0.027101
232.828871	0.000000	0.027108
232.855979	0.000000	0.027114
232.883093	0.000000	0.027120
232.910213	0.000000	0.027127
232.937340	0.000000	0.027133
232.964473	0.000000	0.027139
232.991612	0.000000	0.027146
233.018758	0.000000	0.027152
233.045910	0.000000	0.027158
233.073068	0.000000	0.027165
233.100233	0.000000	0.027171
233.127404	0.000000	0.027177
233.154581	0.000000	0.027184
233.181765	0.000000	0.027190
233.208955	0.000000	0.027196
233.236152	0.000000	0.027203
233.263354	0.000000	0.027209
233.290563	0.000000	0.027215
233.317779	0.000000	0.027222
233.345001	0.000000	0.027228
233.372229	0.000000	0.027234
233.399463	0.000000	0.027241
233.426704	0.000000	0.027247
233.453951	0.000000	0.027254
233.481205	0.000000	0.027260
233.508465	0.000000	0.027266
233.535731	0.000000	0.027273
233.563004	0.000000	0.027279
233.590283	0.000000	0.027285
233.617568	0.000000	0.027292
233.644860	0.000000	0.027298
233.672158	0.000000	0.027305
233.699462	0.000000	0.027311
233.726773	0.000000	0.027317
233.754091	0.000000	0.027324
233.781414	0.000000	0.027330
233.808744	0.000000	0.027336
233.836081	0.000000	0.027343
233.863424	0.000000	0.027349
233.890773	0.000000	0.027356
233.918129	0.000000	0.027362
233.945491	0.000000	0.027368
233.972859	0.000000	0.027375
234.000234	0.000000	0.027381
234.027615	0.000000	0.027388
234.055003	0.000000	0.027394
234.082397	0.000000	0.027400
234.109797	0.000000	0.027407
234.137204	0.000000	0.027413
234.164618	0.000000	0.027420
234.192037	0.000000	0.027426
234.219464	0.000000	0.027433
234.246896	0.000000	0.027439
234.274335	0.000000	0.027445
234.301781	0.000000	0.027452
234.329233	0.000000	0.027458
234.356691	0.000000	0.027465
234.384156	0.000000	0.027471
234.411627	0.000000	0.027478
234.439104	0.000000	0.027484
234.466589	0.000000	0.027491
234.494079	0.000000	0.027497
234.521576	0.000000	0.027503
234.549079	0.000000	0.027510
234.576589	0.000000	0.027516
234.604106	0.000000	0.027523
234.631628	0.000000	0.027529
234.659158	0.000000	0.027536
234.686693	0.000000	0.027542
234.714235	0.000000	0.027549
234.741784	0.000000	0.027555
234.769339	0.000000	0.027562
234.796901	0.000000	0.027568
234.824469	0.000000	0.027575
234.852043	0.000000	0.027581
234.879624	0.000000	0.027587
234.907212	0.000000	0.027594
234.934806	0.000000	0.027600
234.962406	0.000000	0.027607
234.990013	0.000000	0.027613
235.017626	0.000000	0.027620
235.045246	0.000000	0.027626
235.072873	0.000000	0.027633
235.100505	0.000000	0.027639
235.128145	0.000000	0.027646
235.155791	0.000000	0.027652
235.183443	0.000000	0.027659
235.211102	0.000000	0.027665
235.238767	0.000000	0.027672
235.266439	0.000000	0.027678
235.294118	0.000000	0.027685
235.321803	0.000000	0.027691
235.349494	0.000000	0.027698
235.377192	0.000000	0.027704
235.404896	0.000000	0.027711
235.432607	0.000000	0.027718
235.460325	0.000000	0.027724
235.488049	0.000000	0.027731
235.515780	0.000000	0.027737
235.543517	0.000000	0.027744
235.571260	0.000000	0.027750
235.599010	0.000000	0.027757
235.626767	0.000000	0.027763
235.654530	0.000000	0.027770
235.682300	0.000000	0.027776
235.710077	0.000000	0.027783
235.737860	0.000000	0.027789
235.765649	0.000000	0.027796
235.793445	0.000000	0.027803
235.821247	0.000000	0.027809
235.849057	0.000000	0.027816
235.876872	0.000000	0.027822
235.904695	0.000000	0.027829
235.932523	0.000000	0.027835
235.960359	0.000000	0.027842
235.988201	0.000000	0.027849
236.016049	0.000000	0.027855
236.043904	0.000000	0.027862
236.071766	0.000000	0.027868
236.099634	0.000000	0.027875
236.127509	0.000000	0.027881
236.155390	0.000000	0.027888
236.183278	0.000000	0.027895
236.211173	0.000000	0.027901
236.239074	0.000000	0.027908
236.266982	0.000000	0.027914
236.294896	0.000000	0.027921
236.322817	0.000000	0.027928
236.350745	0.000000	0.027934
236.378679	0.000000	0.027941
236.406619	0.000000	0.027947
236.434567	0.000000	0.027954
236.462521	0.000000	0.027961
236.490481	0.000000	0.027967
236.518448	0.000000	0.027974
236.546422	0.000000	0.027980
236.574403	0.000000	0.027987
236.602390	0.000000	0.027994
236.630383	0.000000	0.028000
236.658384	0.000000	0.028007
236.686391	0.000000	0.028014
